"company_uuid","company_permalink","funding_type","series","announced_on","money_raised_usd"
"b7e0d447d52dabb56724f8fce256ad60","sap-startup-focus",NA,NA,NA,NA
"f7303677396a51fd3abbc7b7df2786a6","saphetor",NA,NA,NA,NA
"a0413fb6c5a7a171ee6e32674bf30d6e","saphium",NA,NA,NA,NA
"49806f65a06461dc46516e07a2d4ce79","sapinda-group",NA,NA,NA,NA
"562024095e62d5d39659e3abe91cc6f2","saplo","grant",NA,"2009-06-05",190000
"562024095e62d5d39659e3abe91cc6f2","saplo","seed",NA,"2010-05-27",5e+05
"562024095e62d5d39659e3abe91cc6f2","saplo","seed",NA,"2012-05-31",150000
"a9e47ba4d970d9d96f8c65e8084a9402","saqtech",NA,NA,NA,NA
"f9d1673f610f06ed57eb7c0921888b7c","sarcode-corporation","venture","A","2007-01-24",2.5e+07
"f9d1673f610f06ed57eb7c0921888b7c","sarcode-corporation","venture","b","2011-07-18",4.4e+07
"f9d1673f610f06ed57eb7c0921888b7c","sarcode-corporation","venture",NA,"2006-12-01",2.9e+07
"6a7e37814b8b816e1aa1548ec33da428","sardegna-ricerche",NA,NA,NA,NA
"d69ef57e2b24f68ff17b81a75421210c","sarentis-therapeutics","venture",NA,"2009-11-10",3609654
"d69ef57e2b24f68ff17b81a75421210c","sarentis-therapeutics","debt_financing",NA,"2015-07-08",750000
"33f34ca48f3dd7daba35effc5911b379","sarepta-therapeutics","post_ipo_debt",NA,"2015-06-26",4e+07
"f55790caa13533e24ef9631074cca52c","sareum-holdings",NA,NA,NA,NA
"a515c5ccbcb83ad9753a57886f91c8bd","sas-institute",NA,NA,NA,NA
"9ec17ec7c9f1f2d7fcca427f64cd5cfb","satalia",NA,NA,NA,NA
"41c4e21ae5c1ce891685239f071b3e35","satinos",NA,NA,NA,NA
"1e301e875a54f96697b0f89851c86b2c","satisfi",NA,NA,NA,NA
"c31fdde0928b1eb83ef897a36a671141","satisfly",NA,NA,NA,NA
"2474a2cb4dd1719c6055c4e3ef8ea668","satismeter",NA,NA,NA,NA
"5aae074e79c69ea0fcb0ef87d35e960c","satmap",NA,NA,NA,NA
"e958696ced7c49b52bda8da0f605189b","satoris","venture","b","2008-03-25",5200000
"337c36e4b83a263e97fc5425086a6ec1","founder-and-ceo-2",NA,NA,NA,NA
"99181d27d731cc470ad74bf0425e0239","savara-pharmaceuticals","venture",NA,"2012-12-01",NA
"99181d27d731cc470ad74bf0425e0239","savara-pharmaceuticals","venture","1","2013-06-26",14300000
"99181d27d731cc470ad74bf0425e0239","savara-pharmaceuticals","venture","1","2015-12-09",18544474
"dc6bb8afbbe3d5e74d056702c2df9b45","savi-technology","venture",NA,"2015-11-23",15006088
"16e5e25bffa907e489f713b63cae5a82","saviant-consulting","angel",NA,"2013-03-15",250000
"4b2a2829317b10ee5334f1c43bd57dba","savicell-diagnostics",NA,NA,NA,NA
"8e86342cb78c70be25666d4233b128da","savient-pharmaceuticals",NA,NA,NA,NA
"5c45ca29d00a845a7fe9c7ca1c5a0a78","savyon-diagnostics",NA,NA,NA,NA
"ee82cd4fb356812b6be9bb77baa057d1","sawittoku-chemical-laboratories",NA,NA,NA,NA
"2dc2882954d9b641e97539b7d667ff00","saygent","seed",NA,"2011-05-19",1e+06
"2dc2882954d9b641e97539b7d667ff00","saygent","venture","1","2012-08-18",1e+06
"09c8972f8c807db79b867963990840c7","sayhello-llc","angel",NA,"2012-03-04",3e+05
"10c3f4c610fdad9fde3f36ae22a858c0","saylent-technologies","venture","a","2007-03-01",NA
"10c3f4c610fdad9fde3f36ae22a858c0","saylent-technologies","venture",NA,"2014-10-23",2e+06
"9b015f471f5a706aa28bc4804dd6f681","saypay-technologies-inc-",NA,NA,NA,NA
"3816fcda579fdaab721d1336e355d7f3","scalable-network-technologies",NA,NA,NA,NA
"f6d8e65a02442d2eb6b058e902b3d361","scalearc","venture","C","2016-01-19",2e+07
"f6d8e65a02442d2eb6b058e902b3d361","scalearc","venture","c","2013-01-10",12300000
"f6d8e65a02442d2eb6b058e902b3d361","scalearc","venture","b","2011-12-20",5330000
"f6d8e65a02442d2eb6b058e902b3d361","scalearc","private_equity",NA,"2011-12-28",6080000
"e67cc4921243a94a3d77cebe4c09814a","scalebase","venture","b","2012-10-17",10500000
"e6e30d2b4d455ab27f36b220f8906bd1","scaled-inference","seed",NA,"2014-01-01",5600000
"e6e30d2b4d455ab27f36b220f8906bd1","scaled-inference","venture","1","2014-10-01",8e+06
"87520cbe7167683e46b666ef755a2b8c","scaled-recognition",NA,NA,NA,NA
"7536bee20f80320445ade9fb36af2a69","scaled-risk",NA,NA,NA,NA
"05f490a468216f4bee9d5c3b3a72f449","scalyr","seed",NA,"2015-04-22",2100000
"ec82b5adc3ccafd45e57ac58d2366e5b","scanalytics","seed",NA,"2013-07-07",5e+05
"ec82b5adc3ccafd45e57ac58d2366e5b","scanalytics","seed",NA,"2013-01-04",20000
"ec82b5adc3ccafd45e57ac58d2366e5b","scanalytics","non_equity_assistance",NA,"2014-08-12",NA
"ec82b5adc3ccafd45e57ac58d2366e5b","scanalytics","venture",NA,"2014-01-22",NA
"0f955be3b912c1b8cbac2bc18b106b39","scancash",NA,NA,NA,NA
"0538af25026da4e2030ac23b0120c30d","scancell","venture",NA,"2004-04-27",2327975
"0538af25026da4e2030ac23b0120c30d","scancell","venture",NA,"2005-05-25",2283201
"da7cbf86c8f3a243a8adb973453f09b4","scannibal","convertible_note",NA,"2016-01-01",NA
"da7cbf86c8f3a243a8adb973453f09b4","scannibal","seed",NA,"2015-06-01",20000
"43af64be707aa5fdead9fecd8a11b9c6","scantherma",NA,NA,NA,NA
"1ca49ca37ba7505423b1296bcee6ca0d","scarab-genomics-llc",NA,NA,NA,NA
"876444ba2fccab4453bbde9605db86da","scarab-research",NA,NA,NA,NA
"c545207bd0efc21495d70dad89ca6ab3","sence7","venture","B","2001-07-12",11300000
"c545207bd0efc21495d70dad89ca6ab3","sence7","venture","C","2004-06-16",7500000
"b65cb552aded9e0c8c4ac6b2b924f987","schering",NA,NA,NA,NA
"550834b58011e00e353e2dd8694789e8","schlumberger-technologies",NA,NA,NA,NA
"3698e1ce58b48ea863bcb21eb87c54e7","schmetrics",NA,NA,NA,NA
"9831ba6666e389a86adc44d5b4d7e808","scholar-rock","venture","B","2016-01-04",3.6e+07
"9831ba6666e389a86adc44d5b4d7e808","scholar-rock","venture","A","2014-09-15",2e+07
"d1bf679b0efa70a0e458011c170a5c6d","schoolcontrol","seed",NA,"2012-10-01",49682
"d1bf679b0efa70a0e458011c170a5c6d","schoolcontrol","venture",NA,"2013-12-01",97912
"d1bf679b0efa70a0e458011c170a5c6d","schoolcontrol","grant",NA,"2014-12-01",28704
"17d17a238981b32755a334813a098838","schoolrunner","venture",NA,"2015-03-23",1500000
"93b10e3fce19db48706af6509178fe30","schoolzilla","venture","A","2015-10-30",3500000
"93b10e3fce19db48706af6509178fe30","schoolzilla","venture","A","2014-09-05",4e+06
"93b10e3fce19db48706af6509178fe30","schoolzilla","seed",NA,"2013-05-08",1e+06
"41dfd792e3ec703039bb124743446d08","schramm",NA,NA,NA,NA
"592e5a200c0b50a4c9b7e3cd2d9f0df2","schrodinger","venture",NA,"2012-12-12",2e+07
"592e5a200c0b50a4c9b7e3cd2d9f0df2","schrodinger","venture",NA,"2010-04-29",1e+07
"592e5a200c0b50a4c9b7e3cd2d9f0df2","schrodinger","venture",NA,"2015-06-19",2.2e+07
"2ab3af61bbb4a26efb0c809b8f899865","schwartz-biomedical",NA,NA,NA,NA
"6ee6810e6f3b6a8fd12f19403d1c1d58","scicasts","seed",NA,"2014-04-24",250000
"9909971cd10d358b0eef52198e16572c","sciclone-pharmaceuticals",NA,NA,NA,NA
"43c2d902a4c9f9631eeffa0899cdf988","scicrop",NA,NA,NA,NA
"af08b8e876021a85c118ac4b8df237f7","scicrop-2","seed",NA,"2015-02-01",2e+05
"c05c0caca38f760940a0e0ae5c49d125","science-behind-sweat","seed",NA,"2012-03-19",50000
"69de71ac7c99357266753db93aae1a5c","science-rockstars",NA,NA,NA,NA
"8414c368b0b6ebda05ed97607903514f","sciencix",NA,NA,NA,NA
"dd5ae7df20acd94c60d8f55edf0ce59e","scienion","venture",NA,"2006-07-18",5638950
"eefc6dda39a21ed8ca7a9886b1af962c","scientific-digital-imaging-sdi","seed",NA,"2013-06-21",1287963
"44517796df12284f01f3b418ea0b0dbf","scientific-protein-labs",NA,NA,NA,NA
"c7313cbdc4c01fb4cbbc80523a172dab","scifluor-life-sciences","venture","a","2011-08-02",5e+06
"c7313cbdc4c01fb4cbbc80523a172dab","scifluor-life-sciences","venture","B","2015-04-21",3e+07
"18eb206cee38f19cb27a55525b7088ad","scigen-israel",NA,NA,NA,NA
"09fa1a4c8287232c1dee9e76e9eb72aa","scikik",NA,NA,NA,NA
"80e180cc342af7e44435060d11eb2ff4","scil-proteins","venture",NA,"2011-02-02",33127200
"ac639cdd56a04f92ee8fd0db5f6820f3","scio-health-analytics","venture","a","2008-05-16",NA
"ac639cdd56a04f92ee8fd0db5f6820f3","scio-health-analytics","venture",NA,"2009-10-22",15929754
"f5597994f75a27a478a3291c131f5882","scioderm","debt_financing",NA,"2013-03-25",1e+06
"f5597994f75a27a478a3291c131f5882","scioderm","venture","1","2013-04-26",1.6e+07
"f5597994f75a27a478a3291c131f5882","scioderm","venture","1","2014-12-18",2e+07
"38c16ad11d679a95fa448f7631978273","scion-pharmaceuticals",NA,NA,NA,NA
"b5310dc406f9907aa0377e18de087ea2","sciona","venture",NA,"2007-06-08",3400000
"b5310dc406f9907aa0377e18de087ea2","sciona","venture","1","2006-04-03",9900000
"14e0300446536168f0e1c8f98e82851b","scl","venture",NA,"2005-11-03",5325912
"dfa5849413d82fa12a688260473a827c","sclera",NA,NA,NA,NA
"94b38259e66f081e8eb4d7d686051a07","scoop-it","venture",NA,"2013-07-30",2600000
"94b38259e66f081e8eb4d7d686051a07","scoop-it","venture","1","2009-06-04",8400000
"a25112e9d2729e6bec9d83dd75bc29f0","scoopinion","grant",NA,"2011-09-15",330000
"89f0cab0790ad55dff9f67d729f3b1f2","scope-investigations",NA,NA,NA,NA
"fb4a55709e210b10354585bf7b45c71f","scopio","seed",NA,"2015-11-20",103000
"fb4a55709e210b10354585bf7b45c71f","scopio","product_crowdfunding",NA,"2014-12-04",32000
"5fcfd2e01140fa3fcc48dd66d05c40cd","scopix","venture",NA,"2012-07-02",4821292
"5fcfd2e01140fa3fcc48dd66d05c40cd","scopix","venture",NA,"2012-07-01",821000
"20721a892ad781f19d50f3206df5b1dd","scoredata-corporation",NA,NA,NA,NA
"185b732fa4f62506112d6c2e22d026ad","scorise",NA,NA,NA,NA
"e4ecdc1497eb30e10f93f75fd958a5dd","scorto",NA,NA,NA,NA
"55637b8f0d57a32bc28ae169dc41b2f5","scout-analytics","venture",NA,"2011-03-14",1991652
"55637b8f0d57a32bc28ae169dc41b2f5","scout-analytics","debt_financing",NA,"2013-01-28",1e+06
"55637b8f0d57a32bc28ae169dc41b2f5","scout-analytics","venture","1","2006-12-01",NA
"07d14be50582664056cbc8baa6bd6ff3","scranton-gillette-communications","venture",NA,"2010-08-09",1550000
"5fae24576b949826d715ddb35529a7ba","scrapehero",NA,NA,NA,NA
"bcc6659fd72cb84c3661f037b658fa9b","scraperwiki","venture",NA,"2012-02-03",1e+06
"bcc6659fd72cb84c3661f037b658fa9b","scraperwiki","seed",NA,"2009-12-01",198810
"e3b84fc2e284b1f05c68ddcb1ce16f95","scrapinghub",NA,NA,NA,NA
"d2387b5c50f1a901dc125b35afbc49e1","scrazzl",NA,NA,NA,NA
"743d2c92ca111b1a8b38d89058404396","screen","venture",NA,"2011-11-16",29000
"9957a268937299eef8fbce8e781d4d71","screendragon",NA,NA,NA,NA
"e07743e8d3354acbb810bd7b07cf26a9","scribblelive","seed",NA,"2010-01-01",NA
"e07743e8d3354acbb810bd7b07cf26a9","scribblelive","venture","1","2013-06-19",8e+06
"e07743e8d3354acbb810bd7b07cf26a9","scribblelive","venture","1","2011-11-10",3920529
"e07743e8d3354acbb810bd7b07cf26a9","scribblelive","venture","1","2014-10-02",1.2e+07
"e07743e8d3354acbb810bd7b07cf26a9","scribblelive","venture","1","2015-09-23",3.5e+07
"348f9be5328e7807c7104d96de4a9ab4","scribe-software","undisclosed",NA,"2006-01-01",NA
"ad73cefe8ddae34cd2f33413eeb14378","scripsamerica","venture",NA,"2013-11-07",200537
"ad73cefe8ddae34cd2f33413eeb14378","scripsamerica","debt_financing",NA,"2014-12-10",4e+06
"654af610c6c1f1fbcc25c6cfa39bc020","scriptbook","seed",NA,"2014-09-09",NA
"f4d1ff0d78b67a0aa53323b389c3fe5d","scriptive",NA,NA,NA,NA
"53b5849b3673545177a33125c0ff22f8","scriptrx","venture",NA,"2011-02-25",1e+06
"6c8e77445fae774a38f5ff03fd8e77f0","scrobl",NA,NA,NA,NA
"ed792cafe2e8641a00a7d8070314db8e","se-holding","venture",NA,"2010-02-14",4800000
"ed792cafe2e8641a00a7d8070314db8e","se-holding","venture",NA,"2010-07-15",637500
"fac5e6a04bf12a43436a1644fc21622b","sea4us",NA,NA,NA,NA
"b4500e84c3fa598182151209dd60a9ef","seadev-fermensys","venture",NA,"2007-11-06",4370000
"ecdb8c00d90ee80f8acb675233eef5cd","seahorse-bioscience","venture",NA,"2012-05-22",9400000
"ecdb8c00d90ee80f8acb675233eef5cd","seahorse-bioscience","venture","1","2010-03-08",5e+06
"ecdb8c00d90ee80f8acb675233eef5cd","seahorse-bioscience","private_equity",NA,"2013-04-01",11346594
"ecdb8c00d90ee80f8acb675233eef5cd","seahorse-bioscience","venture","1","2009-03-09",6e+06
"73aea552d2846b091ce7a31d19c55528","seajas",NA,NA,NA,NA
"db9869b425c7b654b8f75476bd778c00","seak",NA,NA,NA,NA
"4dc2b32a0024e74bb6455ce1dc1b9fde","sealantium-medical",NA,NA,NA,NA
"c4772af974b83c59055401ecd1196a16","seanalytes",NA,NA,NA,NA
"9714742f62a28fbb007bc0694b0f60b1","search-discovery",NA,NA,NA,NA
"b5963ecdfd6ec41adeefcfeec892fcdc","seach2go",NA,NA,NA,NA
"03529c512408993bbbf11c8e33eb5143","searchbox","angel",NA,"2010-09-01",980392
"fc39b7a281d058766ad4e8b7b6c17e2a","searchd",NA,NA,NA,NA
"5a5349ffe940b52b3b2e91099eb10064","searchmetrics","venture",NA,"2015-08-01",5485724.3168
"5a5349ffe940b52b3b2e91099eb10064","searchmetrics","venture",NA,"2014-03-20",19658241.9256
"5a5349ffe940b52b3b2e91099eb10064","searchmetrics","venture",NA,"2014-09-22",6418952.1702
"5a5349ffe940b52b3b2e91099eb10064","searchmetrics","venture",NA,"2010-01-29",NA
"5a5349ffe940b52b3b2e91099eb10064","searchmetrics","venture",NA,"2010-12-23",NA
"608f2209373a51a41489321a0aadbac8","searchspace","undisclosed",NA,"2004-09-01",20467015
"17765852b4f7f54cefd077227e55ad88","seaside-therapeutics","venture",NA,"2009-09-17",3e+07
"11441a37ab91a9bd16b8d671cc92087e","seasonal-charts",NA,NA,NA,NA
"a597888f6048669b58dc1d7dc210b3a3","seattle-biomedical-research-institute","grant",NA,"2013-08-15",1.6e+07
"a597888f6048669b58dc1d7dc210b3a3","seattle-biomedical-research-institute","grant",NA,"2014-03-10",1e+07
"74a43ce8306c1f4188fd5673b6385b20","seattle-genetics","post_ipo_equity",NA,"2014-01-17",9e+06
"74a43ce8306c1f4188fd5673b6385b20","seattle-genetics","post_ipo_equity",NA,"2011-02-02",1.55e+08
"3a0d785d673e569682c649c602019abf","seaurchin-io",NA,NA,NA,NA
"976d5e52a48d2dfca48037c4c8337f05","seb-consulting",NA,NA,NA,NA
"cdae11aaab7d584c5d19bbc943c14f48","secant-therapeutics","venture",NA,"2011-01-19",150000
"767f294b954c3018a179440a15bbf3d1","second-genome","private_equity",NA,"2011-08-09",4999999
"767f294b954c3018a179440a15bbf3d1","second-genome","venture","1","2012-04-01",2500000
"767f294b954c3018a179440a15bbf3d1","second-genome","venture","1","2013-06-05",11500000
"9ebeb507728eb2abb337bef47c2958ef","second-measure","seed",NA,"2015-06-01",120000
"07fc1ffcfb1c1bc181e84d184199e60c","second-spectrum",NA,NA,NA,NA
"381842b09944a23fd0f39c7e0de09b79","secondsync",NA,NA,NA,NA
"e518115bae4aedce5746da50ad5329fa","secret-sauce-partners",NA,NA,NA,NA
"17b370d3f02e9f2cb0a80563d991db37","securelogix",NA,NA,NA,NA
"fb5c11d59c403285958d399615d2d0d4","secureware",NA,NA,NA,NA
"a5c35bae63614c7b3537995b61f2f68a","securimobile",NA,NA,NA,NA
"faf2a7c7c969ade00748d93b595d01ee","securionpay","seed",NA,"2014-10-01",NA
"faf2a7c7c969ade00748d93b595d01ee","securionpay","seed",NA,"2015-08-14",NA
"1b75020516d727922bedee2255dd8886","securisyn-medical","venture",NA,"2014-09-16",2851000
"1b75020516d727922bedee2255dd8886","securisyn-medical","venture",NA,"2012-10-11",50000
"894f83ea1f91eb234b40bb965c1aa415","securus-medical-group","venture","a","2011-08-01",750000
"894f83ea1f91eb234b40bb965c1aa415","securus-medical-group","venture","b","2013-10-29",6500000
"894f83ea1f91eb234b40bb965c1aa415","securus-medical-group","seed",NA,"2012-07-25",250000
"323d34ef923cf0741cecb0060a3d642f","sedia-biosciences","seed",NA,"2013-05-21",284998
"323d34ef923cf0741cecb0060a3d642f","sedia-biosciences","grant",NA,"2014-02-12",1e+06
"323d34ef923cf0741cecb0060a3d642f","sedia-biosciences","grant",NA,"2014-08-19",2e+05
"978507ca195775d180c223faf16bd5ea","sedicii",NA,NA,NA,NA
"07a042dd0032a19093058e1cad7afafc","seditious-technologies",NA,NA,NA,NA
"69fa5d4a5842689c3c4673b250966473","seeburger-inc",NA,NA,NA,NA
"fb25d92ae15955d1901457a83a4cc327","seecontrol","venture","a","2005-07-14",4500000
"fb25d92ae15955d1901457a83a4cc327","seecontrol","venture",NA,"2012-10-23",617500
"a484fe23d4c8d5fe806fe16d1a14b4ca","seed-scientific-2",NA,NA,NA,NA
"edd0bb1b5f6302914e4c225ababa956e","seederboard",NA,NA,NA,NA
"d1100a45f25cf0df1f162bb0cdd64356","seeflight",NA,NA,NA,NA
"7b5361a37d45acbc31883d73a1367abd","seeker","angel",NA,"2013-08-01",94986
"7b5361a37d45acbc31883d73a1367abd","seeker","seed",NA,"2013-12-23",196069
"7b5361a37d45acbc31883d73a1367abd","seeker","seed",NA,"2013-01-01",81053
"7d7f3591f8214c41dce01ef70e502923","seekintoo",NA,NA,NA,NA
"63b473d267c81e9b3dde70c6c845c8a3","seeloz-inc","angel",NA,"2013-02-28",250000
"63b473d267c81e9b3dde70c6c845c8a3","seeloz-inc","seed",NA,"2014-07-31",2450000
"da134364167e1bd8c913235ab3d722ed","seen","convertible_note",NA,"2012-11-19",635000
"da134364167e1bd8c913235ab3d722ed","seen","seed",NA,"2014-11-03",1250000
"da134364167e1bd8c913235ab3d722ed","seen","venture",NA,"2014-09-23",2097567
"da134364167e1bd8c913235ab3d722ed","seen","seed",NA,"2013-12-01",635000
"69b74f07b7e45b87f098c124c432fc11","seeq","venture",NA,"2015-11-13",4189731
"69b74f07b7e45b87f098c124c432fc11","seeq","venture","1","2013-11-05",6e+06
"69b74f07b7e45b87f098c124c432fc11","seeq","debt_financing",NA,"2013-05-30",2e+06
"d1c3ae2435318e63d382829e069d1117","seer-interactive",NA,NA,NA,NA
"5934de6a8d52752d5cf7387414a26449","seerene","seed","A","2015-12-08",5e+06
"31c23ab984572fd10c3ff620999f3b67","seevibes","seed",NA,"2012-02-28",2e+05
"31c23ab984572fd10c3ff620999f3b67","seevibes","seed",NA,"2014-05-26",1e+06
"2dd7fba9016f02f47a418f51dace5723","seevolution","angel",NA,"2012-10-08",NA
"2dd7fba9016f02f47a418f51dace5723","seevolution","angel",NA,"2011-06-29",530000
"92a337b382119848d4df8ce36172d8f1","seewhy","venture",NA,"2011-08-05",8e+05
"92a337b382119848d4df8ce36172d8f1","seewhy","venture",NA,"2012-01-19",2250000
"92a337b382119848d4df8ce36172d8f1","seewhy","venture","1","2005-07-25",3500000
"92a337b382119848d4df8ce36172d8f1","seewhy","venture","1","2011-04-21",NA
"92a337b382119848d4df8ce36172d8f1","seewhy","venture","1","2009-05-05",4500000
"92a337b382119848d4df8ce36172d8f1","seewhy","venture",NA,"2011-05-13",667000
"92a337b382119848d4df8ce36172d8f1","seewhy","venture","1","2009-12-16",2e+06
"7f6f09b4f59f7bb0abc4d92fd130ac50","seg",NA,NA,NA,NA
"b2172011db2585f1304336ba134c0262","segment-io","venture","B","2015-10-09",2.7e+07
"b2172011db2585f1304336ba134c0262","segment-io","seed",NA,"2013-01-15",6e+05
"b2172011db2585f1304336ba134c0262","segment-io","venture","A","2014-10-08",1.5e+07
"b2172011db2585f1304336ba134c0262","segment-io","seed",NA,"2014-10-07",2e+06
"4516a857ee8b01f2432602cd895538b8","segment-interactive",NA,NA,NA,NA
"b5aec3dcc8c59b6084b7ef83e98a66ab","segmentify",NA,NA,NA,NA
"4b578d030c4dca5609c77ddfc2eb0137","segone-inc","seed",NA,"2013-09-13",5e+05
"4b578d030c4dca5609c77ddfc2eb0137","segone-inc","seed",NA,"2014-05-12",125000
"0f55a0b63493013056d38656db728d6e","segovia-consulting",NA,NA,NA,NA
"957598b9494bea567f1f7e5a85723d45","seguro-surgical","venture",NA,"2010-07-01",125000
"957598b9494bea567f1f7e5a85723d45","seguro-surgical","debt_financing",NA,"2010-07-01",1152832
"7ff5a654c0c74739561dedb95f6c949f","seismos","venture","A","2015-04-08",4e+06
"136f9a18ea892b09944445b2ec5ea5db","seiva-technologies",NA,NA,NA,NA
"fa3545a74109ae3de61f4ee6782db3d2","selah-genomics","venture","A","2013-06-11",9e+05
"80299494b3e28effeb9c072a77c83469","seldar-pharma","venture",NA,"2013-12-11",12999000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture","b","2009-02-25",15100000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture","d","2012-02-13",2.2e+07
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture","D","2011-10-27",47250000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","grant",NA,"2010-08-17",3e+06
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture","c","2010-04-05",1.5e+07
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","grant",NA,"2014-06-17",8100000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","private_equity",NA,"2014-10-15",2e+07
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture",NA,"2014-08-28",4450000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","grant",NA,"2014-12-23",3200000
"f7db74f0c392c0f815defe6a07fae548","selecta-biosciences","venture",NA,"2015-04-22",5942306
"c5cd274486bc653edd4befa38ff41e5a","selerity","angel",NA,"2008-12-29",5020000
"c5cd274486bc653edd4befa38ff41e5a","selerity","venture","1","2013-02-13",3e+06
"c5cd274486bc653edd4befa38ff41e5a","selerity","debt_financing",NA,"2015-09-25",2300000
"b84e5dacb63e78ccaa49af10acc9a9b8","selexagen-therapeutics","seed",NA,"2011-08-01",597387
"1189c22a3ddd799806e58e96b87c527b","selexys-pharmaceuticals-corporation","debt_financing",NA,"2011-11-04",5e+06
"1189c22a3ddd799806e58e96b87c527b","selexys-pharmaceuticals-corporation","venture","1","2015-02-23",43196831
"1189c22a3ddd799806e58e96b87c527b","selexys-pharmaceuticals-corporation","venture","1","2012-09-20",2.3e+07
"1189c22a3ddd799806e58e96b87c527b","selexys-pharmaceuticals-corporation","debt_financing",NA,"2009-07-02",3435000
"b48fa57757586a151e889e5c276225c8","selfdrvn-enterprise-pte-ltd","seed",NA,"2015-07-01",370000
"22690dceb49634391d947578a2815308","selfecho","venture",NA,"2016-01-27",603144
"a7427d5fb6e5d347d9abd405a10bc89f","selfscore","seed",NA,"2014-12-01",1e+06
"a7427d5fb6e5d347d9abd405a10bc89f","selfscore","venture","1","2015-06-27",5250000
"a7427d5fb6e5d347d9abd405a10bc89f","selfscore","seed",NA,"2013-12-01",1e+06
"70e56d0b3d8f22af91dc58c5d215faa1","selleckchem",NA,NA,NA,NA
"3a5a586845939da4c90b3e609e5c5121","selventa","venture",NA,"2011-11-29",5e+06
"3a5a586845939da4c90b3e609e5c5121","selventa","venture",NA,"2010-05-17",5e+05
"ffdf3fa6b3f52e2247cedccb304732fa","semandex-networks",NA,NA,NA,NA
"b153b2bba665afc837cb0bee838a5dce","semant-io","seed",NA,"2014-06-01",40000
"6f0dc69c1c67f1e62c1c8c8576ea64fd","semantic-press",NA,NA,NA,NA
"6ece40aaa0194709b89ece39efc4c0ec","semantic-research-inc",NA,NA,NA,NA
"3a2cf575837475efa92b53ed8ec68e27","punkt-netservices","seed",NA,"2014-01-31",NA
"0061397b435395387b1b477c457ecebd","semantictool",NA,NA,NA,NA
"8c5eef66d190dc4348856feed4d66c0e","semantifi","venture","a","2008-09-16",2200000
"8c5eef66d190dc4348856feed4d66c0e","semantifi","debt_financing",NA,"2010-08-20",1e+06
"46e37b9afa98c05c16504b746cdb64f4","semantile","seed",NA,"2015-12-28",NA
"a4df46909051ce0eaacbddc0abcd4be7","semantra","venture","c","2008-07-22",3e+06
"a4df46909051ce0eaacbddc0abcd4be7","semantra","venture",NA,"2006-09-01",2300000
"a4df46909051ce0eaacbddc0abcd4be7","semantra","venture","b","2007-08-15",3800000
